FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.357,357,0,POINT (-59.63112272699993 -35.26610180399996),Estación Pedernales,Estación,Pedernales,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.358,358,0,POINT (-59.650355015999935 -35.075301372999945),Estación Villa Moll,Estación,Villa Moll,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.359,359,0,POINT (-59.512497104999966 -35.05463441799998),Estación Las Marianas,Estación,Las Marianas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.360,360,0,POINT (-63.16041106599994 -36.270615960999976),Estación Pellegrini,Estación,Pellegrini,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.361,361,0,POINT (-63.26300055699994 -36.340424508999945),Estación de Bary,Estación,de Bary,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.362,362,0,POINT (-63.08554924699996 -36.57183313999997),Estación Quenumá,Estación,Quenumá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.363,363,0,POINT (-63.381972314999985 -36.68668956699997),Estación F. Murature,Estación,F. Murature,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.364,364,0,POINT (-63.17481212499996 -36.64308577199995),Estación Graciarena,Estación,Graciarena,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.365,365,0,POINT (-63.33544250799997 -36.79911968399995),Estación Maza,Estación,Maza,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.366,366,0,POINT (-63.29624288499997 -36.92525503599995),Estación Thames,Estación,Thames,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.367,367,0,POINT (-62.86555985999996 -36.45667604099998),Estación Tres Lomas,Estación,Tres Lomas,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.368,368,0,POINT (-62.90870350599994 -36.61433435099997),Estación Ingeniero Thompson,Estación,Ingeniero Thompson,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.369,369,0,POINT (-62.68194304799994 -36.912891843999944),Estación Saturno,Estación,Saturno,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.370,370,0,POINT (-62.40236071299995 -36.210360580999975),Estación Corazzi,Estación,Corazzi,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.371,371,0,POINT (-62.35618591499997 -36.36682659899998),Estación Girodias,Estación,Girodias,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.372,372,0,POINT (-62.24594954799994 -36.808803488999956),Estación Bonifacio,Estación,Bonifacio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.373,373,0,POINT (-62.174079577999976 -36.50958884199997),Estación Masurel,Estación,Masurel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.374,374,0,POINT (-62.22163155399994 -36.32834722599995),Estación Mouras,Estación,Mouras,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.697,697,0,POINT (-59.045184149999955 -27.415218840999955),Estación Cacui,Estación,Cacui,6,IIGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.375,375,0,POINT (-62.22398404599994 -36.19479526899994),Estación La Carreta,Estación,La Carreta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.376,376,0,POINT (-62.04288751599995 -36.48526601999998),Estación Coronel M. Freyre,Estación,Coronel M. Freyre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.377,377,0,POINT (-61.98674743299995 -36.76761908999998),Estación La Copeta,Estación,La Copeta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.378,378,0,POINT (-61.96210679799998 -36.93668112199998),Estación La Nevada,Estación,La Nevada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.379,379,0,POINT (-61.74754090099998 -36.603625258999955),Estación Daireaux,Estación,Daireaux,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.380,380,0,POINT (-61.77342329399994 -36.33759260199997),Estación Coraceros,Estación,Coraceros,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.381,381,0,POINT (-61.72432998199997 -36.081896178999955),Estación Magdala,Estación,Magdala,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.382,382,0,POINT (-61.55949143599997 -36.50654951399997),Estación Pirovano,Estación,Pirovano,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.383,383,0,POINT (-59.852982752999935 -36.785852131999945),Estación Azul,Estación,Azul,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.384,384,0,POINT (-59.99041270399994 -36.82856703599998),Estación Nieves,Estación,Nieves,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.385,385,0,POINT (-59.147092157999964 -36.14814398899995),Estación Plaza Montero,Estación,Plaza Montero,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.386,386,0,POINT (-57.79125222699997 -36.65601369899997),Estación General Guido,Estación,General Guido,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.387,387,0,POINT (-58.09367104599994 -36.95182768999996),Estación Labardén,Estación,Labardén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.388,388,0,POINT (-57.687537781999936 -36.30310208399993),Estación Dolores,Estación,Dolores,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.389,389,0,POINT (-57.758598209999946 -36.457399264999935),Estación Parravicini,Estación,Parravicini,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.390,390,0,POINT (-57.58826431699998 -36.713895126999944),Estación Santo Domingo,Estación,Santo Domingo,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.391,391,0,POINT (-58.15130672099997 -35.36115271799997),Estación Altamirano,Estación,Altamirano,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.392,392,0,POINT (-58.19812474399998 -35.27764843699998),Estación Jeppener,Estación,Jeppener,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.393,393,0,POINT (-57.23193232099993 -36.95040007499995),Estación Invernadas,Estación,Invernadas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.394,394,0,POINT (-61.41879788399996 -36.433855060999974),Estación Urdampilleta,Estación,Urdampilleta,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.395,395,0,POINT (-61.489158335999946 -36.88195874099995),Estación Arboledas,Estación,Arboledas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.396,396,0,POINT (-61.031797136999955 -36.34321739899997),Estación Vallimanca,Estación,Vallimanca,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.397,397,0,POINT (-60.022132531999944 -36.01891033099997),Estación General Alvear,Estación,General Alvear,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.398,398,0,POINT (-60.040538535999985 -36.34497221199996),Estación Tapalqué,Estación,Tapalqué,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.399,399,0,POINT (-60.16090140199998 -36.939253949999966),Estación Sierras Bayas,Estación,Sierras Bayas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.400,400,0,POINT (-60.063180339999974 -36.18334852999993),Estación Yerbas,Estación,Yerbas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.401,401,0,POINT (-63.26789512299996 -37.04747255199993),Estación Arano,Estación,Arano,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.402,402,0,POINT (-63.010814256999936 -37.14003963099998),Estación Tres Lagunas,Estación,Tres Lagunas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.403,403,0,POINT (-63.24844437899998 -37.159844505999956),Estación Rivera,Estación,Rivera,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.404,404,0,POINT (-63.037104941999985 -37.803915926999935),Estación Bordenave,Estación,Bordenave,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.405,405,0,POINT (-63.15897522999995 -37.68671141899995),Estación Darregueira,Estación,Darregueira,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.406,406,0,POINT (-61.37952443599994 -37.991453734999936),Estación Pringles,Estación,Pringles,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.407,407,0,POINT (-61.258331623999936 -37.25054371999994),Estación General La Madrid,Estación,General La Madrid,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.408,408,0,POINT (-61.27975735199993 -37.41127880499994),Estación Lastra,Estación,Lastra,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.409,409,0,POINT (-61.28865009599997 -37.531819060999965),Estación Líbano,Estación,Líbano,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.410,410,0,POINT (-61.32428128299995 -37.731713223999975),Estación Pontaut,Estación,Pontaut,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.411,411,0,POINT (-61.36883192999994 -37.963287580999975),Estación Pringles,Estación,Pringles,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.412,412,0,POINT (-61.12372168199994 -37.196586079999975),Estación Las Martinetas,Estación,Las Martinetas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.413,413,0,POINT (-60.97724959399994 -37.146304758999975),Estación Rocha,Estación,Rocha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.414,414,0,POINT (-61.199720309999975 -37.091303385999936),Estación Quilcó,Estación,Quilcó,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.415,415,0,POINT (-60.877702273999944 -37.616764047999936),Estación Las Hermanas,Estación,Las Hermanas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.416,416,0,POINT (-60.78795192999996 -37.548754309999936),Estación Laprida,Estación,Laprida,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.417,417,0,POINT (-60.675744822999945 -37.449527031999935),Estación Voluntad,Estación,Voluntad,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.418,418,0,POINT (-60.41114032699994 -37.96240724599994),Estación de La Garma,Estación,de La Garma,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.419,419,0,POINT (-59.98190317299998 -37.30862321999996),Estación Chillar,Estación,Chillar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.420,420,0,POINT (-59.97216950599994 -37.859762375999935),Estación Álzaga,Estación,Álzaga,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.421,421,0,POINT (-59.763804592999975 -37.368886961999976),Estación Tedín Uriburu,Estación,Tedín Uriburu,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.422,422,0,POINT (-59.35940125899998 -37.28377439099995),Estación Gardey,Estación,Gardey,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.423,423,0,POINT (-59.51155822299995 -37.39922092299997),Estación Vela,Estación,Vela,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.424,424,0,POINT (-59.13649909099996 -37.310751092999965),Estación Tandil,Estación,Tandil,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.425,425,0,POINT (-58.84608628899997 -37.79037616399995),Estación San Manuel,Estación,San Manuel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.426,426,0,POINT (-56.902833044999966 -37.09992630199997),Divisadero de Pinamar,Divisadero,de Pinamar,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.427,427,0,POINT (-57.66939131699996 -37.663929465999956),Estación Vivoratá,Estación,Vivoratá,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.428,428,0,POINT (-57.60516063099993 -37.88984635799994),Estación Camet,Estación,Camet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.429,429,0,POINT (-57.72853245999994 -37.45451791299996),Estación Coronel Vidal,Estación,Coronel Vidal,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.430,430,0,POINT (-57.63035099999996 -37.80130007899993),Estación Cobo,Estación,Cobo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.431,431,0,POINT (-62.85948918999998 -37.17776527999996),Estación Arturo Vatteone,Estación,Arturo Vatteone,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.432,432,0,POINT (-62.80315393999996 -37.394653871999935),Estación Erize,Estación,Erize,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.433,433,0,POINT (-62.60522830599996 -37.71825087299993),Estación Goyena,Estación,Goyena,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.434,434,0,POINT (-62.710100427999976 -37.003357206999965),Estación Rolito,Estación,Rolito,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.435,435,0,POINT (-62.437330104999944 -37.358344563999935),Estación Espartillar,Estación,Espartillar,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.436,436,0,POINT (-62.35187183499994 -37.763866829999984),Estación Saavedra,Estación,Saavedra,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.437,437,0,POINT (-62.29836013899995 -37.290565277999974),Estación Cascada,Estación,Cascada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.438,438,0,POINT (-62.31174234499997 -37.51584231499993),Estación Arroyo Corto,Estación,Arroyo Corto,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.439,439,0,POINT (-62.288163019999956 -37.94441202099995),Estación Dufaur,Estación,Dufaur,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.440,440,0,POINT (-62.10587320199994 -37.48621362999995),Estación Cura Malal,Estación,Cura Malal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.441,441,0,POINT (-62.16191069299998 -37.22598916199996),Estación Pasman,Estación,Pasman,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.442,442,0,POINT (-61.95320269999996 -37.06800353299997),Estación Huanguelén,Estación,Huanguelén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.443,443,0,POINT (-61.54200475099998 -37.35907023799996),Estación La Colonia,Estación,La Colonia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.444,444,0,POINT (-61.66726217699994 -38.057313732999944),Estación Peralta,Estación,Peralta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.445,445,0,POINT (-62.91105495199997 -38.110913282999945),Estación Estela,Estación,Estela,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.446,446,0,POINT (-61.351899844999934 -38.09768619099998),Estación Pillahuinco,Estación,Pillahuinco,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.447,447,0,POINT (-61.35163273799998 -38.27041226799997),Estación Las Mostazas,Estación,Las Mostazas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.448,448,0,POINT (-61.417305641999974 -38.76473538399995),Estación Calvo,Estación,Calvo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.449,449,0,POINT (-60.68925553399998 -38.11176585099997),Estación La Sortija,Estación,La Sortija,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.450,450,0,POINT (-60.89100992799996 -38.32802671099995),Estación Indio Rico,Estación,Indio Rico,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.451,451,0,POINT (-60.46895535699997 -38.492223243999945),Estación Micaella Cascallares,Estación,Micaella Cascallares,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.452,452,0,POINT (-57.985437607999984 -38.138781922999954),Estación Yraizoz,Estación,Yraizoz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.453,453,0,POINT (-57.84270284899998 -38.26218132699995),Estación Miramar,Estación,Miramar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.454,454,0,POINT (-60.23134505699994 -38.31270897699994),Estación Barrow,Estación,Barrow,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.455,455,0,POINT (-60.02592757599996 -38.31638332699998),Estación San Mayol,Estación,San Mayol,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.456,456,0,POINT (-60.22605486899994 -33.34427561199993),Estación San Nicolás,Estación,San Nicolás,6,IGN/Trenes Argentinos,IGN
