FID,gid,entidad,objeto,fna,gna,nam,sag,fun,geom,fdc
areas_de_actividad_agropecuaria_AL270.1367,1367,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.08241551499998 -27.74224287499993, -64.08210238899994 -27.742774088999965, -64.08183040099993 -27.74317278999996, -64.08168351399996 -27.743343898999967, -64.08158056699995 -27.743665739999983, -64.08156922899997 -27.74466670499993, -64.08166457199997 -27.745723487999953, -64.08167016899995 -27.746289976999947, -64.08137750599997 -27.746745491999945, -64.08112710299997 -27.747181791999935, -64.08083126599996 -27.74731629599995, -64.08090109199998 -27.747938936999958, -64.07920293899997 -27.747933312999976, -64.07920106999995 -27.74664513999994, -64.07852211299996 -27.74682347099997, -64.07836280199996 -27.748406776999957, -64.07935784199998 -27.748574175999977, -64.07900985899994 -27.75203274499995, -64.08079540099993 -27.752283182999975, -64.08063808899993 -27.753549669999984, -64.08337862599996 -27.753773724999974, -64.08338564699994 -27.752338452999936, -64.08404363399995 -27.75233329699995, -64.08412292499997 -27.75176614399993, -64.08612091199996 -27.752033732999962, -64.08611807599993 -27.745329783999978, -64.08682184299994 -27.745664175999934, -64.08697138899998 -27.743623481999975, -64.08751720299995 -27.743014889999984, -64.08800759699994 -27.743237646999944, -64.08838361599999 -27.742630385999973, -64.08878911499994 -27.74285380799995, -64.08954353199994 -27.74180800299996, -64.08641436699997 -27.739995675999978, -64.08539581799994 -27.73875030399995, -64.08254699999998 -27.740176961999964, -64.08265712799994 -27.74091907199994, -64.08241551499998 -27.74224287499993)))",IGN03
areas_de_actividad_agropecuaria_AL270.1399,1399,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.10452215999999 -34.449810439999965, -59.107422360999976 -34.45103939699993, -59.107714587999965 -34.45064739999998, -59.108730202999936 -34.44928504599994, -59.106165320999935 -34.44779468499996, -59.10482600599994 -34.44940410999993, -59.10452215999999 -34.449810439999965)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1400,1400,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.10138747999997 -34.45409077399995, -59.104149603999986 -34.45542949999998, -59.10639246399995 -34.452420908999954, -59.10362318799997 -34.451012624999976, -59.10138747999997 -34.45409077399995)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1401,1401,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.10044878599996 -34.46696454299996, -59.10260716199997 -34.46807832099995, -59.103004314999964 -34.46750550399997, -59.10378585999996 -34.466378274999954, -59.10171572899998 -34.465259928999956, -59.10101752299994 -34.46619933299996, -59.10067018099994 -34.46666666699997, -59.10044878599996 -34.46696454299996)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1402,1402,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.09853392499997 -34.46299840199998, -59.10209644299994 -34.464760241999954, -59.102976842999965 -34.46361810099995, -59.09946133899996 -34.46174899199997, -59.09853392499997 -34.46299840199998)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1403,1403,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.080265777999955 -34.48546762999996, -59.08110731299996 -34.48617012899996, -59.082465888999934 -34.48439079499997, -59.08187013899993 -34.48406179899996, -59.07768317299997 -34.48174959299996, -59.07710163499996 -34.482477433999975, -59.07720696699994 -34.48262079099993, -59.07815875199998 -34.48366775299996, -59.079990936999934 -34.485238197999934, -59.08019734299995 -34.48541050199998, -59.080265777999955 -34.48546762999996)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1368,1368,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.22116310999996 -27.781592282999952, -64.22068177899996 -27.78182609199996, -64.21993884399996 -27.78174656799996, -64.21987912699996 -27.782177512999965, -64.22059364899997 -27.78260162199996, -64.22156689899998 -27.78308082799998, -64.22192496699995 -27.783364607999943, -64.22193009899996 -27.78382367399996, -64.22173942399996 -27.78408361099997, -64.22109485699997 -27.784146696999983, -64.22038320599995 -27.78398081699993, -64.21912473099997 -27.783963230999973, -64.21816459399997 -27.78466036599997, -64.21768707799998 -27.785238464999964, -64.21753376499998 -27.78595717899998, -64.21850671199996 -27.78640771499994, -64.21948062799999 -27.78694431799994, -64.21990610899996 -27.787485757999946, -64.21988057399994 -27.78808856699993, -64.22062611599995 -27.788397621999934, -64.22198046299997 -27.788328261999936, -64.22310865699995 -27.788232195999967, -64.22336707099998 -27.788258602999974, -64.22330897099994 -27.788833006999937, -64.22408935999994 -27.789371288999973, -64.22476911099994 -27.789566126999944, -64.22537854899997 -27.78924508399996, -64.22612089399996 -27.789267192999944, -64.22653417899994 -27.788718329999938, -64.22643063199996 -27.78811666599995, -64.22642547999993 -27.787657600999978, -64.22693167699998 -27.786763578999967, -64.22721880399996 -27.786474084999952, -64.22812533699994 -27.786752974999956, -64.22880765899998 -27.78717732399997, -64.22974839999995 -27.787628065999968, -64.23065300899998 -27.787734788999956, -64.23175858599996 -27.78728174899993, -64.23178219899995 -27.787265954999953, -64.23182561799996 -27.787233346999983, -64.23182341699999 -27.78717268799994, -64.23179895599998 -27.78711445899995, -64.23181909599998 -27.787062959999957, -64.23183151699993 -27.78695248799994, -64.23187584399994 -27.786881979999976, -64.23194284399995 -27.786787471999958, -64.23197775199998 -27.786718054999938, -64.23200211999995 -27.786635343999933, -64.23211112499996 -27.786569474999965, -64.23218252399994 -27.78652649099996, -64.23218240399996 -27.78647480199993, -64.23218498599994 -27.78639409899995, -64.23222720099994 -27.78633906999994, -64.23229885099994 -27.78625158899996, -64.23241249899996 -27.786127180999983, -64.23252169199998 -27.785991688999957, -64.23264914699996 -27.78585680699996, -64.23271764599997 -27.785777865999933, -64.23281429799994 -27.785701321999966, -64.23287681099998 -27.785688361999973, -64.23289064199997 -27.78565910599997, -64.23286637499996 -27.78559605399994, -64.23288263099994 -27.78553321499993, -64.23289765899995 -27.78546453699994, -64.23292704299996 -27.785399258999973, -64.23303141999997 -27.78530690499997, -64.23310971799998 -27.78522687399993, -64.23320417999997 -27.785221643999932, -64.23322275499999 -27.78520220799993, -64.23322500399996 -27.785157457999958, -64.23321461399996 -27.785102372999972, -64.23324170599994 -27.78504411499995, -64.23331305399995 -27.78496779799997, -64.23343227699996 -27.784870552999962, -64.23356729099999 -27.784770616999936, -64.23369867299994 -27.784686158999932, -64.23377530899995 -27.784638017999953, -64.23382675999994 -27.784644586999946, -64.23389018099994 -27.78466233599994, -64.23391940899995 -27.78464366999998, -64.23391643399998 -27.784592569999973, -64.23390477599997 -27.78449002499997, -64.23394444099995 -27.78441900499996, -64.23402057699997 -27.784318075999977, -64.23410706299995 -27.784230354999977, -64.23424512299994 -27.78412949099993, -64.23439039999994 -27.78403734799997, -64.23452127199994 -27.783974883999974, -64.23457111299996 -27.783976374999952, -64.23463209799996 -27.783966117999967, -64.23468147899996 -27.783885124999983, -64.23476088599995 -27.78382708999993, -64.23488200599996 -27.78373170699996, -64.23495641699998 -27.783711480999955, -64.23501236599998 -27.783697581999945, -64.23501473699997 -27.78363032799996, -64.23509500699998 -27.78356704999993, -64.23517524399995 -27.783529317999978, -64.23532813299994 -27.783433798999965, -64.23541019499999 -27.78338092599995, -64.23544876199998 -27.78334788999996, -64.23547497199996 -27.783309763999966, -64.23554025099997 -27.78328842899998, -64.23561533699996 -27.78326109799997, -64.23572761699995 -27.783230758999935, -64.23577360099995 -27.783199759999945, -64.23576595299994 -27.783156607999956, -64.23579027599993 -27.78313336599996, -64.23592965499995 -27.782578410999974, -64.23621874699995 -27.78214380199995, -64.23561895399996 -27.781779421999943, -64.23529927699997 -27.78204052999996, -64.23468569699997 -27.78198862499994, -64.23439535999995 -27.781991217999973, -64.23397857599997 -27.78222449699996, -64.23320596199994 -27.78237486599994, -64.23258979199994 -27.782093418999978, -64.23184490899996 -27.781841810999936, -64.23096969999995 -27.781476581999982, -64.23028837499999 -27.781138315999954, -64.22961802799995 -27.78177555999997, -64.22984642699998 -27.78200308299995, -64.23033451999999 -27.782371765999983, -64.23059647399998 -27.78271376699996, -64.23076520399997 -27.783372235999934, -64.23077037299998 -27.783831301999953, -64.23051584499996 -27.784149206999928, -64.22990774199997 -27.784585037999932, -64.22939254299996 -27.784675704999984, -64.22867797499998 -27.784251643999937, -64.22796147799994 -27.783655429999953, -64.22734176899996 -27.783058351999955, -64.22633526999994 -27.782493398999975, -64.22500457699994 -27.781787838999946, -64.22419358699995 -27.78139330299996, -64.22334777499998 -27.780769514999974, -64.22183286599994 -27.780897694999965, -64.22116310999996 -27.781592282999952)))",IGN03
areas_de_actividad_agropecuaria_AL270.1369,1369,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.20001708899997 -27.802925564999953, -64.20071062599993 -27.802944198999967, -64.20156864799998 -27.80278877199993, -64.20225946899996 -27.802560811999967, -64.20247642599998 -27.80211502399993, -64.20263656299994 -27.80154642699995, -64.20277114099997 -27.80117533899994, -64.20296144999998 -27.80082842799993, -64.20212330699997 -27.800268520999964, -64.20078603399998 -27.799712948999968, -64.19970700899995 -27.799944273999984, -64.19904338699996 -27.800122663999957, -64.19857305999994 -27.80022538999998, -64.19774197299995 -27.800306581999962, -64.19688288299994 -27.80036335099993, -64.19602541299997 -27.800568066999972, -64.19569481099995 -27.800768216999984, -64.19761873399995 -27.801713329999927, -64.19834405199998 -27.80210161599996, -64.19881763399997 -27.802294794999966, -64.19929230099996 -27.802586606999967, -64.20001708899997 -27.802925564999953)))",IGN03
areas_de_actividad_agropecuaria_AL270.1370,1370,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.18838354399998 -27.802507555999966, -64.18760456399997 -27.803029977999984, -64.18705546399997 -27.80273133199995, -64.18620594299995 -27.803041995999934, -64.18474995599996 -27.80405559899998, -64.18414940599996 -27.80530454899997, -64.18336611099994 -27.805432607999933, -64.18234993199997 -27.806108715999983, -64.18114983799995 -27.806849238999973, -64.18025848699995 -27.808310837999954, -64.17989470099997 -27.809375725999928, -64.17946365999995 -27.810532197999976, -64.17909494599996 -27.811142077999932, -64.17924287499994 -27.812202594999974, -64.17944427599997 -27.813204524999946, -64.18073300199995 -27.813945501999967, -64.18118955499995 -27.81349484599997, -64.18121221899997 -27.813026090999983, -64.18122939799997 -27.812899503999972, -64.18139609899998 -27.812548228999958, -64.18187531499996 -27.81195999099998, -64.18225460499997 -27.81195674399993, -64.18250500399995 -27.81202858299997, -64.18255127199996 -27.811995613999954, -64.18265279499997 -27.81202174999993, -64.18319831499997 -27.81198674099994, -64.18373659899999 -27.811284387999933, -64.18420894999997 -27.81079495299997, -64.18444675499995 -27.81039824499993, -64.18484492299996 -27.810405555999978, -64.18497716299999 -27.80981255599994, -64.18499365599996 -27.80877664899998, -64.18545198599998 -27.807564321999962, -64.18566795099997 -27.807019924999963, -64.18583696799993 -27.806514164999953, -64.18659582699996 -27.805630933999964, -64.18904513099994 -27.803883593999956, -64.18838354399998 -27.802507555999966)))",IGN03
areas_de_actividad_agropecuaria_AL270.1371,1371,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.14873482899998 -27.816795336999974, -64.14908425299996 -27.816989285999966, -64.15108674599998 -27.811756078999963, -64.15154142899996 -27.810567765999963, -64.15215294699993 -27.810319970999956, -64.14507935599994 -27.80601030799994, -64.14561977199998 -27.805490100999975, -64.14537270299996 -27.804703393999944, -64.14550183899996 -27.804004575999954, -64.14634321399996 -27.802905470999974, -64.14722282699995 -27.802200420999952, -64.14745524399996 -27.801591753999958, -64.14679850299996 -27.800778114999957, -64.14582648799995 -27.79917832999996, -64.14520006999999 -27.79800038899998, -64.14737078699994 -27.796799239999928, -64.14722892699996 -27.796284691999972, -64.14681131499998 -27.79549940199996, -64.14632803399996 -27.794957349999947, -64.14637333999997 -27.79277272199994, -64.14619897099993 -27.792410126999982, -64.13957209899996 -27.788278453999965, -64.12467921399997 -27.796257757999967, -64.12547283699996 -27.797131065999963, -64.13036225799993 -27.80016004999993, -64.13335450799997 -27.80201356799995, -64.13726701199994 -27.80443693199993, -64.13843578199999 -27.80516081199994, -64.13995410299998 -27.80610115899998, -64.14204086699993 -27.807393504999936, -64.14301903199998 -27.807999266999957, -64.14177296199995 -27.809556750999946, -64.13971504299997 -27.81178833699994, -64.14873482899998 -27.816795336999974)))",IGN03
areas_de_actividad_agropecuaria_AL270.1372,1372,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.15747189599995 -27.816841108999938, -64.15885401099996 -27.816863644999955, -64.15927494499994 -27.816740661999972, -64.15977336699996 -27.81668528299997, -64.16015909599997 -27.816330234999953, -64.16097078299998 -27.81558309999997, -64.15966390599993 -27.81451655799998, -64.15875979799995 -27.813981766999973, -64.15701587699994 -27.81674271399993, -64.15747189599995 -27.816841108999938)))",IGN03
areas_de_actividad_agropecuaria_AL270.1373,1373,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.21911498199995 -27.826375006999967, -64.21859543899996 -27.82644126599996, -64.21808105799994 -27.82697002499998, -64.21752958199994 -27.82728325499994, -64.21670132999998 -27.82766059399995, -64.21597733099998 -27.82795433299998, -64.21630855099994 -27.82814908499995, -64.21688560199993 -27.82848837599994, -64.21709500799994 -27.828611499999965, -64.21747459999995 -27.828833258999964, -64.21799319299998 -27.829136218999963, -64.21804865199994 -27.829168617999983, -64.21884738299997 -27.829635224999947, -64.21889899599995 -27.829596503999937, -64.21909807399999 -27.829715490999945, -64.21928756599993 -27.829403157999934, -64.21972718999996 -27.82916800099997, -64.22022090499996 -27.829117382999982, -64.22068964299996 -27.829159492999963, -64.22099816599996 -27.828832981999938, -64.22107180199998 -27.828439166999942, -64.22109496699994 -27.828184561999933, -64.22142794499996 -27.827719070999933, -64.22178874499997 -27.827415222999946, -64.22246142399996 -27.82708548499994, -64.22277278699994 -27.827013345999944, -64.22290465999998 -27.827174067999977, -64.22334711899998 -27.827193274999956, -64.22376226999995 -27.82709708699997, -64.22388921499999 -27.82681843399996, -64.22398911099998 -27.82644751199996, -64.22409134099996 -27.82628471399994, -64.22390770399994 -27.82614757799996, -64.22353991199998 -27.82582705699997, -64.22379769199995 -27.82561662699993, -64.22423573399993 -27.825242705999983, -64.22441962899995 -27.825402965999956, -64.22512530999995 -27.825697358999946, -64.22560203799998 -27.825351642999976, -64.22620675099995 -27.825028129999964, -64.22667047999994 -27.824896752999962, -64.22754390499995 -27.824602659999982, -64.22788311099998 -27.824536013999932, -64.23217036499994 -27.82709067999997, -64.23243981599995 -27.82676926499994, -64.23214306799997 -27.826412311999945, -64.23212571299996 -27.826401803999943, -64.23148229399993 -27.826012213999945, -64.23147487399996 -27.82600772099994, -64.23083263399997 -27.82561941399996, -64.23052177799997 -27.825442778999957, -64.23018166099996 -27.82524951399995, -64.22950999099999 -27.82486784799994, -64.22866251199997 -27.82438627199997, -64.22855175099994 -27.824275014999955, -64.22759666099995 -27.823703054999953, -64.22774463299999 -27.823669380999945, -64.22794832099999 -27.823592152999936, -64.22857611799998 -27.823192441999936, -64.22873879399998 -27.823087570999974, -64.22772901799993 -27.82251097699998, -64.22659195499995 -27.821861685999977, -64.22604156599994 -27.821547393999936, -64.22624846999997 -27.820561230999942, -64.22627600999994 -27.82042996699994, -64.22631066199995 -27.820288352999967, -64.22644304299996 -27.819747346999975, -64.22508506799994 -27.81901242699996, -64.22541714199997 -27.818138718999933, -64.22388432199995 -27.817298767999944, -64.22367886099994 -27.81715137699996, -64.22141848399997 -27.815865904999953, -64.22006886699995 -27.815519866999978, -64.21947789499995 -27.816172653999956, -64.21989636699993 -27.81637710299998, -64.21984822599995 -27.816724438999984, -64.21964402699996 -27.817073151999978, -64.21943956899997 -27.817398740999977, -64.21941743499997 -27.81774584699997, -64.21999093799997 -27.817856416999973, -64.22082255299995 -27.817787392999946, -64.22144885199998 -27.817966872999932, -64.22204323499994 -27.818393322999952, -64.22216933599998 -27.81850322799994, -64.22217836999994 -27.818511101999945, -64.22260363399994 -27.818881744999942, -64.22291989699994 -27.81924897999994, -64.22302842799996 -27.819648892999965, -64.22289523699993 -27.820143454999936, -64.22283278599997 -27.820760735999954, -64.22071632999996 -27.81972507699993, -64.22028973799996 -27.82027853099993, -64.22290064899994 -27.82154718099997, -64.22266352699995 -27.822456255999953, -64.22223939799994 -27.823229565999952, -64.22175282499995 -27.82394845999994, -64.22095559599995 -27.824532678999958, -64.22049284999997 -27.824619222999956, -64.21969990999997 -27.82558817399996, -64.21911498199995 -27.826375006999967)))",IGN03
